pitch,yaw,roll
44.68468468468468,67.02702702702703,89.36936936936937
45.4054054054054,68.10810810810811,90.8108108108108
46.126126126126124,69.1891891891892,92.25225225225225
46.846846846846844,70.27027027027027,93.69369369369369
47.567567567567565,71.35135135135135,95.13513513513513
48.288288288288285,72.43243243243244,96.57657657657657
49.009009009009006,73.51351351351352,98.01801801801801
49.729729729729726,74.5945945945946,99.45945945945945
50.45045045045045,75.67567567567568,100.9009009009009
51.17117117117117,76.75675675675676,102.34234234234233
51.89189189189189,77.83783783783784,103.78378378378378
52.61261261261261,78.91891891891892,105.22522522522522
53.33333333333333,80.0,106.66666666666666
54.05405405405405,81.08108108108108,108.1081081081081
54.77477477477477,82.16216216216216,109.54954954954954
55.49549549549549,83.24324324324324,110.99099099099098
56.21621621621621,84.32432432432432,112.43243243243242
56.93693693693693,85.4054054054054,113.87387387387386
57.65765765765765,86.48648648648648,115.3153153153153
58.37837837837838,87.56756756756758,116.75675675675676
59.0990990990991,88.64864864864866,118.1981981981982
59.81981981981982,89.72972972972974,119.63963963963964
60.54054054054054,90.81081081081082,121.08108108108108
61.26126126126126,91.8918918918919,122.52252252252252
61.98198198198198,92.97297297297298,123.96396396396396
62.7027027027027,94.05405405405406,125.4054054054054
63.42342342342342,95.13513513513514,126.84684684684684
64.14414414414414,96.21621621621622,128.28828828828827
64.86486486486486,97.2972972972973,129.7297297297297
65.58558558558558,98.37837837837839,131.17117117117115
66.3063063063063,99.45945945945947,132.6126126126126
67.02702702702702,100.54054054054055,134.05405405405403
67.74774774774774,101.62162162162163,135.49549549549548
68.46846846846846,102.70270270270271,136.93693693693692
69.1891891891892,103.78378378378379,138.3783783783784
69.90990990990991,104.86486486486487,139.81981981981983
70.63063063063063,105.94594594594595,141.26126126126127
71.35135135135135,107.02702702702703,142.7027027027027
72.07207207207207,108.10810810810811,144.14414414414415
72.7927927927928,109.1891891891892,145.5855855855856
73.51351351351352,110.27027027027027,147.02702702702703
74.23423423423424,111.35135135135135,148.46846846846847
74.95495495495496,112.43243243243244,149.9099099099099
75.67567567567568,113.51351351351352,151.35135135135135
76.3963963963964,114.5945945945946,152.7927927927928
77.11711711711712,115.67567567567568,154.23423423423424
77.83783783783784,116.75675675675676,155.67567567567568
78.55855855855856,117.83783783783784,157.11711711711712
79.27927927927928,118.91891891891892,158.55855855855856
80.0,120.0,160.0
80.72072072072072,121.0810810810811,161.44144144144144
81.44144144144144,122.16216216216218,162.88288288288288
82.16216216216216,123.24324324324326,164.32432432432432
82.88288288288288,124.32432432432434,165.76576576576576
83.6036036036036,125.40540540540542,167.2072072072072
84.32432432432432,126.4864864864865,168.64864864864865
85.04504504504504,127.56756756756758,170.0900900900901
85.76576576576576,128.64864864864865,171.53153153153153
86.48648648648648,129.72972972972974,172.97297297297297
87.2072072072072,130.8108108108108,174.4144144144144
87.92792792792793,131.8918918918919,175.85585585585585
88.64864864864865,132.97297297297297,177.2972972972973
89.36936936936937,134.05405405405406,178.73873873873873
90.09009009009009,135.13513513513513,180.18018018018017
90.8108108108108,136.21621621621622,181.6216216216216
91.53153153153153,137.2972972972973,183.06306306306305
92.25225225225225,138.3783783783784,184.5045045045045
92.97297297297297,139.45945945945948,185.94594594594594
93.69369369369369,140.54054054054055,187.38738738738738
94.41441441441441,141.62162162162164,188.82882882882882
95.13513513513513,142.7027027027027,190.27027027027026
95.85585585585585,143.7837837837838,191.7117117117117
96.57657657657657,144.86486486486487,193.15315315315314
97.29729729729729,145.94594594594597,194.59459459459458
98.01801801801801,147.02702702702703,196.03603603603602
98.73873873873873,148.10810810810813,197.47747747747746
99.45945945945945,149.1891891891892,198.9189189189189
100.18018018018017,150.2702702702703,200.36036036036035
100.9009009009009,151.35135135135135,201.8018018018018
101.62162162162161,152.43243243243245,203.24324324324323
102.34234234234233,153.51351351351352,204.68468468468467
103.06306306306305,154.5945945945946,206.1261261261261
103.78378378378378,155.67567567567568,207.56756756756755
104.5045045045045,156.75675675675677,209.009009009009
105.22522522522522,157.83783783783784,210.45045045045043
105.94594594594594,158.91891891891893,211.89189189189187
106.66666666666666,160.0,213.33333333333331
107.38738738738738,161.0810810810811,214.77477477477476
108.1081081081081,162.16216216216216,216.2162162162162
108.82882882882882,163.24324324324326,217.65765765765764
109.54954954954954,164.32432432432432,219.09909909909908
110.27027027027026,165.40540540540542,220.54054054054052
110.99099099099098,166.48648648648648,221.98198198198196
111.7117117117117,167.56756756756758,223.4234234234234
112.43243243243242,168.64864864864865,224.86486486486484
113.15315315315314,169.72972972972974,226.30630630630628
113.87387387387386,170.8108108108108,227.74774774774772
114.59459459459458,171.8918918918919,229.18918918918916
115.3153153153153,172.97297297297297,230.6306306306306
116.03603603603604,174.05405405405406,232.07207207207207
116.75675675675676,175.13513513513516,233.51351351351352
117.47747747747748,176.21621621621622,234.95495495495496
118.1981981981982,177.29729729729732,236.3963963963964
118.91891891891892,178.3783783783784,237.83783783783784
119.63963963963964,179.45945945945948,239.27927927927928
120.36036036036036,180.54054054054055,240.72072072072072
121.08108108108108,181.62162162162164,242.16216216216216
121.8018018018018,182.7027027027027,243.6036036036036
122.52252252252252,183.7837837837838,245.04504504504504
123.24324324324324,184.86486486486487,246.48648648648648
123.96396396396396,185.94594594594597,247.92792792792793
124.68468468468468,187.02702702702703,249.36936936936937
125.4054054054054,188.10810810810813,250.8108108108108
126.12612612612612,189.1891891891892,252.25225225225225
126.84684684684684,190.2702702702703,253.6936936936937
127.56756756756756,191.35135135135135,255.13513513513513
128.28828828828827,192.43243243243245,256.57657657657654
129.009009009009,193.51351351351352,258.018018018018
129.7297297297297,194.5945945945946,259.4594594594594
130.45045045045043,195.67567567567568,260.90090090090087
131.17117117117115,196.75675675675677,262.3423423423423
131.89189189189187,197.83783783783784,263.78378378378375
132.6126126126126,198.91891891891893,265.2252252252252
133.33333333333331,200.0,266.66666666666663
134.05405405405403,201.0810810810811,268.10810810810807
134.77477477477476,202.16216216216216,269.5495495495495
135.49549549549548,203.24324324324326,270.99099099099095
136.2162162162162,204.32432432432432,272.4324324324324
136.93693693693692,205.40540540540542,273.87387387387383
137.65765765765764,206.48648648648648,275.3153153153153
138.3783783783784,207.56756756756758,276.7567567567568
139.0990990990991,208.64864864864867,278.1981981981982
139.81981981981983,209.72972972972974,279.63963963963965
140.54054054054055,210.81081081081084,281.0810810810811
141.26126126126127,211.8918918918919,282.52252252252254
141.981981981982,212.972972972973,283.963963963964
142.7027027027027,214.05405405405406,285.4054054054054
143.42342342342343,215.13513513513516,286.84684684684686
144.14414414414415,216.21621621621622,288.2882882882883
144.86486486486487,217.29729729729732,289.72972972972974
145.5855855855856,218.3783783783784,291.1711711711712
146.3063063063063,219.45945945945948,292.6126126126126
147.02702702702703,220.54054054054055,294.05405405405406
147.74774774774775,221.62162162162164,295.4954954954955
148.46846846846847,222.7027027027027,296.93693693693695
149.1891891891892,223.7837837837838,298.3783783783784
149.9099099099099,224.86486486486487,299.8198198198198
150.63063063063063,225.94594594594597,301.26126126126127
151.35135135135135,227.02702702702703,302.7027027027027
152.07207207207207,228.10810810810813,304.14414414414415
152.7927927927928,229.1891891891892,305.5855855855856
153.51351351351352,230.2702702702703,307.02702702702703
154.23423423423424,231.35135135135135,308.4684684684685
154.95495495495496,232.43243243243245,309.9099099099099
155.67567567567568,233.51351351351352,311.35135135135135
156.3963963963964,234.5945945945946,312.7927927927928
157.11711711711712,235.67567567567568,314.23423423423424
157.83783783783784,236.75675675675677,315.6756756756757
158.55855855855856,237.83783783783784,317.1171171171171
159.27927927927928,238.91891891891893,318.55855855855856
160.0,240.0,320.0
160.72072072072072,241.0810810810811,321.44144144144144
161.44144144144144,242.1621621621622,322.8828828828829
162.16216216216216,243.24324324324326,324.3243243243243
162.88288288288288,244.32432432432435,325.76576576576576
163.6036036036036,245.40540540540542,327.2072072072072
164.32432432432432,246.4864864864865,328.64864864864865
165.04504504504504,247.56756756756758,330.0900900900901
165.76576576576576,248.64864864864867,331.5315315315315
166.48648648648648,249.72972972972974,332.97297297297297
167.2072072072072,250.81081081081084,334.4144144144144
167.92792792792793,251.8918918918919,335.85585585585585
168.64864864864865,252.972972972973,337.2972972972973
169.36936936936937,254.05405405405406,338.73873873873873
170.0900900900901,255.13513513513516,340.1801801801802
170.8108108108108,256.21621621621625,341.6216216216216
171.53153153153153,257.2972972972973,343.06306306306305
172.25225225225225,258.3783783783784,344.5045045045045
172.97297297297297,259.4594594594595,345.94594594594594
173.6936936936937,260.5405405405406,347.3873873873874
174.4144144144144,261.6216216216216,348.8288288288288
175.13513513513513,262.7027027027027,350.27027027027026
175.85585585585585,263.7837837837838,351.7117117117117
176.57657657657657,264.8648648648649,353.15315315315314
177.2972972972973,265.94594594594594,354.5945945945946
178.018018018018,267.02702702702703,356.036036036036
178.73873873873873,268.1081081081081,357.47747747747746
179.45945945945945,269.1891891891892,358.9189189189189
180.18018018018017,270.27027027027026,360.36036036036035
180.9009009009009,271.35135135135135,361.8018018018018
181.6216216216216,272.43243243243245,363.2432432432432
182.34234234234233,273.51351351351354,364.68468468468467
183.06306306306305,274.5945945945946,366.1261261261261
183.78378378378378,275.6756756756757,367.56756756756755
184.5045045045045,276.7567567567568,369.009009009009
185.22522522522522,277.83783783783787,370.45045045045043
185.94594594594594,278.91891891891896,371.8918918918919
186.66666666666666,280.0,373.3333333333333
187.38738738738738,281.0810810810811,374.77477477477476
188.1081081081081,282.1621621621622,376.2162162162162
188.82882882882882,283.2432432432433,377.65765765765764
189.54954954954954,284.3243243243243,379.0990990990991
190.27027027027026,285.4054054054054,380.5405405405405
190.99099099099098,286.4864864864865,381.98198198198196
191.7117117117117,287.5675675675676,383.4234234234234
192.43243243243242,288.64864864864865,384.86486486486484
193.15315315315314,289.72972972972974,386.3063063063063
193.87387387387386,290.81081081081084,387.7477477477477
194.59459459459458,291.89189189189193,389.18918918918916
195.3153153153153,292.97297297297297,390.6306306306306
196.03603603603602,294.05405405405406,392.07207207207205
196.75675675675674,295.13513513513516,393.5135135135135
197.47747747747746,296.21621621621625,394.9549549549549
198.19819819819818,297.2972972972973,396.39639639639637
198.9189189189189,298.3783783783784,397.8378378378378
199.63963963963963,299.4594594594595,399.27927927927925
200.36036036036035,300.5405405405406,400.7207207207207
201.08108108108107,301.6216216216216,402.16216216216213
201.8018018018018,302.7027027027027,403.6036036036036
202.5225225225225,303.7837837837838,405.045045045045
203.24324324324323,304.8648648648649,406.48648648648646
203.96396396396395,305.94594594594594,407.9279279279279
204.68468468468467,307.02702702702703,409.36936936936934
205.4054054054054,308.1081081081081,410.8108108108108
206.1261261261261,309.1891891891892,412.2522522522522
206.84684684684683,310.27027027027026,413.69369369369366
207.56756756756755,311.35135135135135,415.1351351351351
208.28828828828827,312.43243243243245,416.57657657657654
209.009009009009,313.51351351351354,418.018018018018
209.7297297297297,314.59459459459464,419.4594594594594
210.45045045045043,315.6756756756757,420.90090090090087
211.17117117117115,316.7567567567568,422.3423423423423
211.89189189189187,317.83783783783787,423.78378378378375
212.6126126126126,318.91891891891896,425.2252252252252
213.33333333333331,320.0,426.66666666666663
214.05405405405403,321.0810810810811,428.10810810810807
214.77477477477476,322.1621621621622,429.5495495495495
215.49549549549548,323.2432432432433,430.99099099099095
216.2162162162162,324.3243243243243,432.4324324324324
216.93693693693692,325.4054054054054,433.87387387387383
217.65765765765764,326.4864864864865,435.3153153153153
218.37837837837836,327.5675675675676,436.7567567567567
219.09909909909908,328.64864864864865,438.19819819819816
219.8198198198198,329.72972972972974,439.6396396396396
220.54054054054052,330.81081081081084,441.08108108108104
221.26126126126124,331.89189189189193,442.5225225225225
221.98198198198196,332.97297297297297,443.9639639639639
222.70270270270268,334.05405405405406,445.40540540540536
223.4234234234234,335.13513513513516,446.8468468468468
224.14414414414412,336.21621621621625,448.28828828828824
224.86486486486484,337.2972972972973,449.7297297297297
225.58558558558556,338.3783783783784,451.1711711711711
226.30630630630628,339.4594594594595,452.61261261261257
227.027027027027,340.5405405405406,454.054054054054
227.74774774774772,341.6216216216216,455.49549549549545
228.46846846846844,342.7027027027027,456.9369369369369
229.18918918918916,343.7837837837838,458.37837837837833
229.90990990990989,344.8648648648649,459.81981981981977
230.6306306306306,345.94594594594594,461.2612612612612
231.35135135135135,347.02702702702703,462.7027027027027
232.07207207207207,348.1081081081081,464.14414414414415
232.7927927927928,349.1891891891892,465.5855855855856
233.51351351351352,350.2702702702703,467.02702702702703
234.23423423423424,351.35135135135135,468.4684684684685
234.95495495495496,352.43243243243245,469.9099099099099
235.67567567567568,353.51351351351354,471.35135135135135
236.3963963963964,354.59459459459464,472.7927927927928
237.11711711711712,355.6756756756757,474.23423423423424
237.83783783783784,356.7567567567568,475.6756756756757
238.55855855855856,357.83783783783787,477.1171171171171
239.27927927927928,358.91891891891896,478.55855855855856
240.0,360.0,480.0
240.72072072072072,361.0810810810811,481.44144144144144
241.44144144144144,362.1621621621622,482.8828828828829
242.16216216216216,363.2432432432433,484.3243243243243
242.88288288288288,364.3243243243243,485.76576576576576
243.6036036036036,365.4054054054054,487.2072072072072
244.32432432432432,366.4864864864865,488.64864864864865
245.04504504504504,367.5675675675676,490.0900900900901
245.76576576576576,368.64864864864865,491.5315315315315
246.48648648648648,369.72972972972974,492.97297297297297
247.2072072072072,370.81081081081084,494.4144144144144
247.92792792792793,371.89189189189193,495.85585585585585
248.64864864864865,372.97297297297297,497.2972972972973
249.36936936936937,374.05405405405406,498.73873873873873
250.0900900900901,375.13513513513516,500.1801801801802
250.8108108108108,376.21621621621625,501.6216216216216
251.53153153153153,377.2972972972973,503.06306306306305
252.25225225225225,378.3783783783784,504.5045045045045
252.97297297297297,379.4594594594595,505.94594594594594
253.6936936936937,380.5405405405406,507.3873873873874
254.4144144144144,381.62162162162167,508.8288288288288
255.13513513513513,382.7027027027027,510.27027027027026
255.85585585585585,383.7837837837838,511.7117117117117
256.57657657657654,384.8648648648649,513.1531531531531
257.2972972972973,385.945945945946,514.5945945945946
258.018018018018,387.02702702702703,516.036036036036
258.73873873873873,388.1081081081081,517.4774774774775
259.4594594594594,389.1891891891892,518.9189189189188
260.1801801801802,390.2702702702703,520.3603603603603
260.90090090090087,391.35135135135135,521.8018018018017
261.6216216216216,392.43243243243245,523.2432432432432
262.3423423423423,393.51351351351354,524.6846846846846
263.06306306306305,394.59459459459464,526.1261261261261
263.78378378378375,395.6756756756757,527.5675675675675
264.5045045045045,396.7567567567568,529.009009009009
265.2252252252252,397.83783783783787,530.4504504504504
265.94594594594594,398.91891891891896,531.8918918918919
266.66666666666663,400.0,533.3333333333333
267.3873873873874,401.0810810810811,534.7747747747748
268.10810810810807,402.1621621621622,536.2162162162161
268.8288288288288,403.2432432432433,537.6576576576576
269.5495495495495,404.3243243243243,539.099099099099
270.27027027027026,405.4054054054054,540.5405405405405
270.99099099099095,406.4864864864865,541.9819819819819
271.7117117117117,407.5675675675676,543.4234234234234
272.4324324324324,408.64864864864865,544.8648648648648
273.15315315315314,409.72972972972974,546.3063063063063
273.87387387387383,410.81081081081084,547.7477477477477
274.5945945945946,411.89189189189193,549.1891891891892
275.3153153153153,412.97297297297297,550.6306306306305
276.036036036036,414.05405405405406,552.072072072072
276.7567567567568,415.13513513513516,553.5135135135135
277.47747747747746,416.21621621621625,554.9549549549549
278.1981981981982,417.29729729729735,556.3963963963964
278.9189189189189,418.3783783783784,557.8378378378378
279.63963963963965,419.4594594594595,559.2792792792793
280.36036036036035,420.5405405405406,560.7207207207207
281.0810810810811,421.62162162162167,562.1621621621622
281.8018018018018,422.7027027027027,563.6036036036036
282.52252252252254,423.7837837837838,565.0450450450451
283.2432432432432,424.8648648648649,566.4864864864865
283.963963963964,425.945945945946,567.927927927928
284.68468468468467,427.02702702702703,569.3693693693693
285.4054054054054,428.1081081081081,570.8108108108108
286.1261261261261,429.1891891891892,572.2522522522522
286.84684684684686,430.2702702702703,573.6936936936937
287.56756756756755,431.35135135135135,575.1351351351351
288.2882882882883,432.43243243243245,576.5765765765766
289.009009009009,433.51351351351354,578.018018018018
289.72972972972974,434.59459459459464,579.4594594594595
290.45045045045043,435.6756756756757,580.9009009009009
291.1711711711712,436.7567567567568,582.3423423423424
291.8918918918919,437.83783783783787,583.7837837837837
292.6126126126126,438.91891891891896,585.2252252252252
293.3333333333333,440.0,586.6666666666666
294.05405405405406,441.0810810810811,588.1081081081081
294.77477477477476,442.1621621621622,589.5495495495495
295.4954954954955,443.2432432432433,590.990990990991
296.2162162162162,444.3243243243243,592.4324324324324
296.93693693693695,445.4054054054054,593.8738738738739
297.65765765765764,446.4864864864865,595.3153153153153
298.3783783783784,447.5675675675676,596.7567567567568
299.0990990990991,448.64864864864865,598.1981981981982
299.8198198198198,449.72972972972974,599.6396396396397
300.5405405405405,450.81081081081084,601.081081081081
301.26126126126127,451.89189189189193,602.5225225225225
301.98198198198196,452.972972972973,603.9639639639639
302.7027027027027,454.05405405405406,605.4054054054054
303.4234234234234,455.13513513513516,606.8468468468468
304.14414414414415,456.21621621621625,608.2882882882883
304.86486486486484,457.29729729729735,609.7297297297297
305.5855855855856,458.3783783783784,611.1711711711712
306.3063063063063,459.4594594594595,612.6126126126126
307.02702702702703,460.5405405405406,614.0540540540541
307.7477477477477,461.62162162162167,615.4954954954954
308.4684684684685,462.7027027027027,616.936936936937
309.18918918918916,463.7837837837838,618.3783783783783
309.9099099099099,464.8648648648649,619.8198198198198
310.6306306306306,465.945945945946,621.2612612612612
311.35135135135135,467.02702702702703,622.7027027027027
312.07207207207205,468.1081081081081,624.1441441441441
312.7927927927928,469.1891891891892,625.5855855855856
313.5135135135135,470.2702702702703,627.027027027027
314.23423423423424,471.35135135135135,628.4684684684685
314.9549549549549,472.43243243243245,629.9099099099099
315.6756756756757,473.51351351351354,631.3513513513514
316.39639639639637,474.59459459459464,632.7927927927927
317.1171171171171,475.6756756756757,634.2342342342342
317.8378378378378,476.7567567567568,635.6756756756756
318.55855855855856,477.83783783783787,637.1171171171171
319.27927927927925,478.91891891891896,638.5585585585585
320.0,480.0,640.0
320.7207207207207,481.0810810810811,641.4414414414414
321.44144144144144,482.1621621621622,642.8828828828829
322.16216216216213,483.2432432432433,644.3243243243243
322.8828828828829,484.3243243243244,645.7657657657658
323.6036036036036,485.4054054054054,647.2072072072071
324.3243243243243,486.4864864864865,648.6486486486486
325.045045045045,487.5675675675676,650.09009009009
325.76576576576576,488.6486486486487,651.5315315315315
326.48648648648646,489.72972972972974,652.9729729729729
327.2072072072072,490.81081081081084,654.4144144144144
327.9279279279279,491.89189189189193,655.8558558558558
328.64864864864865,492.972972972973,657.2972972972973
329.36936936936934,494.05405405405406,658.7387387387387
330.0900900900901,495.13513513513516,660.1801801801802
330.8108108108108,496.21621621621625,661.6216216216216
331.5315315315315,497.29729729729735,663.063063063063
332.2522522522522,498.3783783783784,664.5045045045044
332.97297297297297,499.4594594594595,665.9459459459459
333.69369369369366,500.5405405405406,667.3873873873873
334.4144144144144,501.62162162162167,668.8288288288288
335.1351351351351,502.7027027027027,670.2702702702702
335.85585585585585,503.7837837837838,671.7117117117117
336.57657657657654,504.8648648648649,673.1531531531531
337.2972972972973,505.945945945946,674.5945945945946
338.018018018018,507.02702702702703,676.036036036036
338.73873873873873,508.1081081081081,677.4774774774775
339.4594594594594,509.1891891891892,678.9189189189188
340.1801801801802,510.2702702702703,680.3603603603603
340.90090090090087,511.35135135135135,681.8018018018017
341.6216216216216,512.4324324324325,683.2432432432432
342.3423423423423,513.5135135135135,684.6846846846846
343.06306306306305,514.5945945945946,686.1261261261261
343.78378378378375,515.6756756756757,687.5675675675675
344.5045045045045,516.7567567567568,689.009009009009
345.2252252252252,517.8378378378378,690.4504504504504
345.94594594594594,518.918918918919,691.8918918918919
346.66666666666663,520.0,693.3333333333333
347.3873873873874,521.0810810810812,694.7747747747748
348.10810810810807,522.1621621621622,696.2162162162161
348.8288288288288,523.2432432432432,697.6576576576576
349.5495495495495,524.3243243243244,699.099099099099
350.27027027027026,525.4054054054054,700.5405405405405
350.99099099099095,526.4864864864866,701.9819819819819
351.7117117117117,527.5675675675676,703.4234234234234
352.4324324324324,528.6486486486486,704.8648648648648
353.15315315315314,529.7297297297298,706.3063063063063
353.87387387387383,530.8108108108108,707.7477477477477
354.5945945945946,531.8918918918919,709.1891891891892
355.3153153153153,532.972972972973,710.6306306306305
356.036036036036,534.0540540540541,712.072072072072
356.7567567567567,535.1351351351352,713.5135135135134
357.47747747747746,536.2162162162163,714.9549549549549
358.19819819819816,537.2972972972973,716.3963963963963
358.9189189189189,538.3783783783784,717.8378378378378
359.6396396396396,539.4594594594595,719.2792792792792
360.36036036036035,540.5405405405405,720.7207207207207
361.08108108108104,541.6216216216217,722.1621621621621
361.8018018018018,542.7027027027027,723.6036036036036
362.5225225225225,543.7837837837839,725.045045045045
363.2432432432432,544.8648648648649,726.4864864864865
363.9639639639639,545.9459459459459,727.9279279279278
364.68468468468467,547.0270270270271,729.3693693693693
365.40540540540536,548.1081081081081,730.8108108108107
366.1261261261261,549.1891891891892,732.2522522522522
366.8468468468468,550.2702702702703,733.6936936936936
367.56756756756755,551.3513513513514,735.1351351351351
368.28828828828824,552.4324324324325,736.5765765765765
369.009009009009,553.5135135135135,738.018018018018
369.72972972972974,554.5945945945946,739.4594594594595
370.45045045045043,555.6756756756757,740.9009009009009
371.1711711711712,556.7567567567568,742.3423423423424
371.8918918918919,557.8378378378379,743.7837837837837
372.6126126126126,558.918918918919,745.2252252252252
373.3333333333333,560.0,746.6666666666666
374.05405405405406,561.0810810810812,748.1081081081081
374.77477477477476,562.1621621621622,749.5495495495495
375.4954954954955,563.2432432432432,750.990990990991
376.2162162162162,564.3243243243244,752.4324324324324
376.93693693693695,565.4054054054054,753.8738738738739
377.65765765765764,566.4864864864866,755.3153153153153
378.3783783783784,567.5675675675676,756.7567567567568
379.0990990990991,568.6486486486486,758.1981981981982
379.8198198198198,569.7297297297298,759.6396396396397
380.5405405405405,570.8108108108108,761.081081081081
381.26126126126127,571.8918918918919,762.5225225225225
381.98198198198196,572.972972972973,763.9639639639639
382.7027027027027,574.0540540540541,765.4054054054054
383.4234234234234,575.1351351351352,766.8468468468468
384.14414414414415,576.2162162162163,768.2882882882883
384.86486486486484,577.2972972972973,769.7297297297297
385.5855855855856,578.3783783783784,771.1711711711712
386.3063063063063,579.4594594594595,772.6126126126126
387.02702702702703,580.5405405405405,774.0540540540541
387.7477477477477,581.6216216216217,775.4954954954954
388.4684684684685,582.7027027027027,776.936936936937
389.18918918918916,583.7837837837839,778.3783783783783
389.9099099099099,584.8648648648649,779.8198198198198
390.6306306306306,585.9459459459459,781.2612612612612
391.35135135135135,587.0270270270271,782.7027027027027
392.07207207207205,588.1081081081081,784.1441441441441
392.7927927927928,589.1891891891893,785.5855855855856
393.5135135135135,590.2702702702703,787.027027027027
394.23423423423424,591.3513513513514,788.4684684684685
394.9549549549549,592.4324324324325,789.9099099099099
395.6756756756757,593.5135135135135,791.3513513513514
396.39639639639637,594.5945945945946,792.7927927927927
397.1171171171171,595.6756756756757,794.2342342342342
397.8378378378378,596.7567567567568,795.6756756756756
398.55855855855856,597.8378378378379,797.1171171171171
399.27927927927925,598.918918918919,798.5585585585585
400.0,600.0,800.0
400.7207207207207,601.0810810810812,801.4414414414414
401.44144144144144,602.1621621621622,802.8828828828829
402.16216216216213,603.2432432432432,804.3243243243243
402.8828828828829,604.3243243243244,805.7657657657658
403.6036036036036,605.4054054054054,807.2072072072071
404.3243243243243,606.4864864864866,808.6486486486486
405.045045045045,607.5675675675676,810.09009009009
405.76576576576576,608.6486486486486,811.5315315315315
406.48648648648646,609.7297297297298,812.9729729729729
407.2072072072072,610.8108108108108,814.4144144144144
407.9279279279279,611.8918918918919,815.8558558558558
408.64864864864865,612.972972972973,817.2972972972973
409.36936936936934,614.0540540540541,818.7387387387387
410.0900900900901,615.1351351351352,820.1801801801802
410.8108108108108,616.2162162162163,821.6216216216216
411.5315315315315,617.2972972972973,823.063063063063
412.2522522522522,618.3783783783784,824.5045045045044
412.97297297297297,619.4594594594595,825.9459459459459
413.69369369369366,620.5405405405405,827.3873873873873
414.4144144144144,621.6216216216217,828.8288288288288
415.1351351351351,622.7027027027027,830.2702702702702
415.85585585585585,623.7837837837839,831.7117117117117
416.57657657657654,624.8648648648649,833.1531531531531
417.2972972972973,625.9459459459459,834.5945945945946
418.018018018018,627.0270270270271,836.036036036036
418.73873873873873,628.1081081081081,837.4774774774775
419.4594594594594,629.1891891891893,838.9189189189188
420.1801801801802,630.2702702702703,840.3603603603603
420.90090090090087,631.3513513513514,841.8018018018017
421.6216216216216,632.4324324324325,843.2432432432432
422.3423423423423,633.5135135135135,844.6846846846846
423.06306306306305,634.5945945945946,846.1261261261261
423.78378378378375,635.6756756756757,847.5675675675675
